-2.00000000E+02,-1.02387142E+02,0.00000000E+00,7.48374122E+00,5.12795988E+00,4.32204045E+00,3.19847396E+00,2.71870287E+00,3.62493715E-01,1.20735774E+02,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-9.33631886E+01,1.76441798E-02,5.21529128E+00,4.39720637E+00,2.93558238E+00,3.12382183E+00,3.44481605E-01,1.21004024E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-9.15392802E+01,0.00000000E+00,4.16196488E+00,3.24621238E+00,3.02078096E+00,0.00000000E+00,1.20203898E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-1.12691447E+02,-2.84371966E-02,3.57696184E+00,2.76096742E+00,3.63285186E-01,1.20999389E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-9.17963939E+01,-1.25810673E-02,2.71279264E+00,7.23411371E-01,1.04595601E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-9.66635203E+01,0.00000000E+00,1.15314996E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-1.11588566E+02,1.10766776E-02,1.04893832E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-9.20592506E+01,2.22016196E-02,8.89496884E+01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-1.14617280E+02,-2.20216551E-02,7.21649102E+01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-7.61745099E+01,1.10052058E-02,4.84340345E+01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-2.53673163E+02,0.00000000E+00,3.27112848E+01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-2.00000000E+02,-2.91224285E-03,1.53804571E+01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
0.00000000E+00,-4.27649770E+01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
0.00000000E+00,-7.79523624E+01,-1.25814210E-02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-4.90763717E-02,-1.26617039E+02,-1.38315452E-02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
3.58699714E-02,-1.71059908E+02,-1.54324295E-02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
2.86809964E-02,-1.73462666E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
2.39180873E-02,-2.29235732E+02,-1.97181850E-02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
1.70152428E-01,-1.05990783E+00,-2.98617512E+02,-2.29617464E-02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-9.45812808E-01,-1.05188527E+00,-6.62068966E+00,-2.11200000E+02,-2.78180238E-02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-9.43643512E-01,-1.09062848E+00,-6.77064220E+00,-5.12263621E+00,-2.31192661E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-4.17334402E-01,-1.07089582E+00,-6.52206321E+00,-4.86890135E+00,-3.81562882E+00,-2.42292430E+02,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-4.40063369E-01,-1.09328243E+00,-6.44378505E+00,-5.08823271E+00,-3.50254518E+00,-3.52050695E+00,-1.89777328E+02,-1.34713276E-01,0.00000000E+00,0.00000000E+00,0.00000000E+00,0.00000000E+00 
-1.18226601E-01,-1.11376088E+00,-6.78216989E+00,-4.68965517E+00,-3.70758621E+00,-3.61128527E+00,-2.16185785E+00,-1.57425287E+02,-1.37931034E-01,0.00000000E+00,0.00000000E+00,0.00000000E+00 
