-0.00000000E+00,-4.00000000E+01,-4.81045752E+02,-4.81045752E+02,-4.39215686E+02,-4.01307190E+02,-3.60784314E+02,-3.21568627E+02,-2.98039216E+02,-2.96732026E+02,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-4.42173913E+02,-4.40869565E+02,-4.00434783E+02,-3.60000000E+02,-3.23478261E+02,-2.98695652E+02,-2.97391304E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-4.01307190E+02,-4.01307190E+02,-3.60784314E+02,-3.21568627E+02,-2.95424837E+02,-2.95424837E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-3.62882096E+02,-3.65502183E+02,-3.23580786E+02,-2.98689956E+02,-2.97379913E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-3.19565217E+02,-3.20869565E+02,-2.97391304E+02,-2.94782609E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-2.81739130E+02,-2.81739130E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-2.38695652E+02,-2.37391304E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-2.03921569E+02,-2.01307190E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-1.61739130E+02,-1.64347826E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-1.21041215E+02,-1.19739696E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
-0.00000000E+00,-4.00000000E+01,-8.08695652E+01,-8.08695652E+01,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00 
